2p_2c_Truepf	4p_4c_Truepf	4p_4c_Falsepf	1p_1c_Falsepf	4p_1c_Truepf	1p_4c_Truepf	1p_1c_Truepf	2p_1c_Truepf	1p_2c_Truepf
30.328751770893113	30.478929923111288	30.396951784943994	30.23735541938623	30.460434918436896	30.286938441793936	30.26803996475543	30.333929940795105	30.237828151342246
30.32985175222897	30.48063743409538	30.398617134841043	30.238629648378804	30.460781045639692	30.2878827645795	30.269144488878812	30.33557060387828	30.238741201911566
30.330450560066797	30.489064723523292	30.40197210825675	30.239593830898595	30.461952587761186	30.288410476927382	30.271861663804252	30.336658488832608	30.239019669579804
30.330519859429046	30.489401703339983	30.4023612845451	30.239793783454008	30.464137716764622	30.289777547906663	30.272433180492555	30.33678383833374	30.24016607934033
30.336291213052757	30.49061706679425	30.402958684583155	30.24227338180924	30.46431318027955	30.292235874837566	30.27526320454816	30.339382728996622	30.24042314623381
30.336815862815456	30.49094312700934	30.405115750671573	30.2427569402377	30.467563365135483	30.295244975191906	30.275635104142236	30.340419481031304	30.243433977523743
30.337225812426446	30.49236969317735	30.406653281311144	30.244991527013237	30.469255609527707	30.298016765972694	30.277634242844165	30.34065538081382	30.243802659148386
30.338277474142583	30.493523441071456	30.40924788824442	30.248425934638803	30.46928837215159	30.299088790949746	30.278318917790248	30.341019507747294	30.244294877980035
30.33999760151763	30.494019498925027	30.410311476627257	30.248956309628703	30.47067421782279	30.304255596939583	30.278417916742143	30.346224785275407	30.245555601626958
30.340848492826915	30.49438286163737	30.41194877974788	30.249982070987148	30.471368713641514	30.307490675318135	30.278741163202792	30.348337030104968	30.248335000040388
30.342578903374495	30.497482770937445	30.412952656345887	30.250008434058657	30.474352282932056	30.307521007626015	30.284269542284715	30.34897365666076	30.24981732551426
30.34338827330434	30.498110715501564	30.414612353002646	30.25112419418157	30.475510493502796	30.30784296640861	30.28454071654848	30.351042440526232	30.249984809764513
30.344126300556812	30.4987542134046	30.420464472460125	30.251969981859997	30.477694392411195	30.30806919037815	30.285454685940646	30.352950964058586	30.25136318106034
30.34500839753919	30.499950563110584	30.421383090267344	30.256003555042565	30.4785244506064	30.308229239448437	30.287289780108587	30.35430967202104	30.251685183760593
30.34508177897971	30.502404975069346	30.425657557642268	30.25764525826046	30.479086464057833	30.30987723886392	30.289618009066878	30.355799173961813	30.252211313258307
30.35074314230971	30.50653496547892	30.425694430152376	30.258706276385368	30.48022496062356	30.310969180734023	30.290624027714443	30.356950378856162	30.254720097455323
30.350912160198106	30.50790697572179	30.429979619904373	30.25893771293481	30.481011979246066	30.31178249591987	30.292555873467755	30.35721171802432	30.25618940221876
30.352209297028814	30.509091651393437	30.435037449062424	30.259108165444808	30.48485803486322	30.313787126959163	30.293444645450666	30.35768626610804	30.257336521991636
30.3547593426982	30.511411523840657	30.43975202232856	30.262596883144187	30.48855855770514	30.31402607062241	30.293468784114822	30.358318160755093	30.25867724324668
30.358600956231417	30.51218546803716	30.444634005002662	30.26382373214231	30.4934225444048	30.314858369787427	30.294594700010432	30.35913744425815	30.259147858932142
30.361568218683423	30.51221211102137	30.44610357460368	30.26426246176447	30.495374535468063	30.317223284424784	30.297198471701392	30.360768904995794	30.259686871589917
30.362635110091865	30.513593740499346	30.44658825898461	30.265413080995568	30.49627123181793	30.317530725132105	30.299021115104814	30.362978856070285	30.260009745100433
30.364472170852736	30.5148707611163	30.447785180235634	30.26651413657242	30.500277038296595	30.318534523378858	30.299235412789265	30.365877237654594	30.260883188840847
30.36705908282494	30.51492589950723	30.453302755920998	30.266861156974187	30.500527264815403	30.31910385937834	30.299532616782855	30.366900960322646	30.26408535151922
30.36734715733592	30.51730036905527	30.453675446762105	30.26811314538616	30.500558447332338	30.319383869971553	30.300218786172266	30.367157079016472	30.270627379063242
30.372012082662522	30.520478877380327	30.45667260745476	30.268960655411842	30.501964273722486	30.320564765774915	30.30092092060835	30.369693230428087	30.270992113594858
30.372708344445638	30.526477049664663	30.457897393038134	30.271649803409666	30.503095031220603	30.321221904267773	30.301422303804667	30.370507800501947	30.271173820239596
30.375401649605504	30.527729952242336	30.45845071711672	30.27213875385906	30.505673626965894	30.323435271133395	30.301980477931682	30.371440188935956	30.27166731858003
30.37558550341077	30.529705787086556	30.463462204883818	30.274633921015294	30.508687480104157	30.32422917713297	30.30308771603055	30.372163325798315	30.273899802964646
30.37571581094367	30.530833138321313	30.46558916866533	30.274829758509348	30.51020979891867	30.32530470357833	30.3031226606574	30.373488534591864	30.274417282322297
30.376704351785808	30.531099921741053	30.468952329945406	30.274885794311945	30.511443697449725	30.32557693861377	30.304488491351286	30.375965830773985	30.278241148038994
30.377822274172278	30.531390419354185	30.469565469222005	30.274910504632746	30.512204752227483	30.32599221518703	30.307120370720973	30.377962196736586	30.278258855416
30.378830510215085	30.535777633542562	30.47034237465178	30.275124674238263	30.51346831300204	30.327124030118394	30.308903908995806	30.379842661483423	30.27887002587542
30.379516768349283	30.536426544696603	30.471187762171322	30.276070353568528	30.513607639762462	30.32832983147607	30.309450507007256	30.38101415641181	30.280711591623056
30.38033132417377	30.536690969483022	30.471873541850524	30.277186631531702	30.515101787462868	30.32888491857186	30.311658507543914	30.381910597933107	30.282124838083682
30.380957195253906	30.53734000028319	30.47293301679052	30.277309776743866	30.518641279597205	30.330346004441175	30.31218285779842	30.381920494452743	30.282771678536587
30.38128948417257	30.53791885381394	30.473213546848363	30.278191436474316	30.520249358691462	30.33135823630655	30.312285771386748	30.382352613061194	30.283348561568204
30.38161028679746	30.538007189512197	30.478314309468807	30.27967096658743	30.522283699850053	30.331588035091727	30.31270476206216	30.382738869331277	30.284238247588615
30.382250252353828	30.538796394961132	30.47847201701567	30.280769404733732	30.524341402947865	30.332164930053242	30.312824781001254	30.38363135063464	30.28469346835127
30.382374600640027	30.540350285727403	30.48039068177854	30.283717809675267	30.527899938134844	30.33442012342822	30.31314950737244	30.386581154173562	30.286319833691962
30.38240163994056	30.54153331138968	30.48188741204452	30.283960041560825	30.52873679897428	30.33498238727873	30.314778150134348	30.38687406982679	30.287174977883403
30.383218955983473	30.544766871849113	30.483271025255778	30.285235406170933	30.528885224213496	30.336010974948266	30.317392368463285	30.391452646263907	30.288333705554003
30.38728018363969	30.545495284744266	30.483397918350285	30.28630169871775	30.529071696981525	30.33685350850266	30.317569589299247	30.391989433527353	30.28844706740456
30.388002311963355	30.546039242293723	30.486606834544446	30.286696315031623	30.52978970130375	30.337835059889812	30.317692228942924	30.392575390530325	30.28871570566023
30.388088675763363	30.55017919888325	30.488327629893767	30.287730506211695	30.53078469558497	30.34110658816105	30.31854655686056	30.3932104275467	30.290099396175
30.38815154207295	30.553649521867705	30.48988378231566	30.28822599128462	30.53206617576742	30.342819670412368	30.31926386798682	30.394436785479435	30.29117837688669
30.388349921055042	30.554850831462055	30.491601120460093	30.28823610287096	30.533796970194174	30.344592179883367	30.320197819493984	30.394969902791907	30.291556665280112
30.388814982167627	30.559215603853215	30.49322118601095	30.288659110312324	30.53393857810947	30.34490824679544	30.32042231908536	30.39499610558211	30.29174726031447
30.389656654105874	30.56717214784575	30.49588860381053	30.289156052105163	30.53491019386555	30.346957306045198	30.324322893752885	30.39579985131726	30.29376288510871
30.389717983484395	30.569122290756113	30.49724889307823	30.29037194895596	30.53638650624939	30.349646374065088	30.327323777475446	30.396847259912356	30.29434229717861
30.392692652805714	30.569506721432287	30.498556018365996	30.293049293743977	30.539904809628315	30.349952641209697	30.32771171286788	30.399392205232836	30.297003974686163
30.393292041568714	30.57042597631548	30.49857066880613	30.294374804546294	30.541512181607278	30.35047306666361	30.328286526381266	30.399846700235173	30.29870598270904
30.393599160662077	30.570647692541026	30.50018699677338	30.295955223080867	30.54382563226099	30.350871846106166	30.328798355237087	30.400998260588644	30.302786814582632
30.393829018898415	30.570718171113615	30.50363449510239	30.296529467394212	30.545705734161952	30.35197736227736	30.329022812272047	30.40232751162553	30.304656177887725
30.395074937239745	30.570976759162523	30.503786862409527	30.300229924667335	30.547218343564797	30.35221943221121	30.32993539214775	30.40335062639463	30.30476878795816
30.395825074669	30.57229215724121	30.507517527543236	30.303093410982754	30.550419545281528	30.352246710339784	30.330198926859147	30.404176869999926	30.305351634527106
30.396313779075967	30.573882523162176	30.50857683423921	30.30338296989386	30.551696854175223	30.352525769571834	30.33033063433046	30.40506025267241	30.305475713511022
30.397429535721102	30.574690153899596	30.508654680990652	30.303610334881768	30.552257668352905	30.356658681859663	30.330517047599496	30.405946821302788	30.30790499934667
30.398039435351023	30.57561447183692	30.51230954455344	30.304654017997912	30.55302512154707	30.35699486103114	30.330577459013163	30.406235242138017	30.30801301757028
30.39959980343276	30.575842504283884	30.516412474362834	30.30559915266877	30.555179405374965	30.358525200167044	30.33290449451296	30.406564385343113	30.308725603665636
30.40024458033754	30.577511729908128	30.517590414976688	30.307156572607454	30.558181651516108	30.35963949426429	30.33553289301731	30.4085097940103	30.311529348977725
30.400445470219427	30.578917668027145	30.51933162469333	30.31136601206898	30.558345613566313	30.361627576234675	30.336492608980887	30.409130956165633	30.312277854390807
30.400816961428337	30.579017407006486	30.51992751003217	30.314393958389566	30.560005880786914	30.361952838941413	30.33844346777847	30.409802255042216	30.314057819502672
30.400886257894093	30.584183216024023	30.521251339309522	30.315878861657744	30.56067021172206	30.362515975453718	30.33877256309573	30.409840699350823	30.315317760365307
30.402858228765005	30.585098129388058	30.52164053050043	30.318675522936985	30.562442710391117	30.364270273373506	30.33917013059014	30.410411991382063	30.315922965199665
30.403117513107517	30.58527935284834	30.521828055576133	30.319509718582648	30.56435235151298	30.36635074881588	30.33959048483893	30.41174679244574	30.316730677188147
30.404027967565746	30.587001078489337	30.526325880871624	30.319726111219993	30.56603722048084	30.36742832554456	30.343052717171968	30.41325575692023	30.317633791858764
30.404147708428937	30.588375801835546	30.53012457979628	30.320781753302626	30.56622750327676	30.367445076299564	30.343152773677676	30.414289938136747	30.31897877931458
30.405552635196077	30.589323311679838	30.530307421963986	30.322060386052797	30.566443508012345	30.369830528320396	30.34448357428415	30.414372210956287	30.319309121603226
30.407168014805876	30.59069600443592	30.532033729226164	30.323136596469382	30.566487709054694	30.37019649542597	30.344805537627586	30.41498853649943	30.32066694279967
30.40835904537152	30.59594058304018	30.536628581409083	30.324076225948545	30.566602220605983	30.371947014226336	30.346202672174922	30.416035469614435	30.321382385665828
30.418506555012016	30.598159335489697	30.538739170388496	30.325687502748103	30.568576435544514	30.373404690020966	30.34646009503318	30.416823790697475	30.321452357954897
30.419270696400545	30.599360732955713	30.539592704320555	30.32588378113663	30.569319369999782	30.375491590699625	30.346645321344518	30.417186915856167	30.321920389348755
30.419519968112578	30.60263041555544	30.543526600162636	30.32595607443867	30.57094889161307	30.375519764050573	30.34894916312673	30.417504391938337	30.322713652440942
30.41990790483485	30.604058126746498	30.5453825952382	30.32651820733948	30.570969392852557	30.37792282131973	30.350059211567512	30.41811757385734	30.322911530171165
30.42586960241331	30.610609719335713	30.5462676330711	30.326941149861536	30.57156081070693	30.378714406002434	30.35068842816	30.41881152115452	30.323208325482533
30.426739227888906	30.611849022797436	30.548644302209237	30.328776697073195	30.576524763429347	30.3787187877871	30.3508571892941	30.4192638612532	30.324147149744828
30.42715766150208	30.6118832835755	30.548998330684707	30.32955971697872	30.578033442847342	30.37882897485133	30.35237843510101	30.420108625853747	30.324408422363643
30.428207509670525	30.613433789386235	30.549006053692402	30.330337887773027	30.578195732013427	30.384005687020107	30.35276308748001	30.420662231504053	30.324747381402524
30.429239049305483	30.614551656885403	30.55052441551381	30.33054695753586	30.57882734386419	30.384390698265662	30.355227418321604	30.422286821921958	30.325375000915635
30.429393966388044	30.61646153654762	30.55112478629008	30.3322733263071	30.579435223242683	30.38441711139882	30.357185267156986	30.423009924941432	30.326496155128144
30.43034417550455	30.616918060179692	30.556876805116048	30.332699553936195	30.582909009549137	30.385536323165397	30.359780169453153	30.424674737986674	30.327559534769705
30.431967739745208	30.621068366890178	30.558240816244236	30.333953320394453	30.58392106915609	30.386022763118554	30.359814854610775	30.425882462288218	30.33185309706826
30.434806713586006	30.621302105479785	30.560268384712117	30.334858500598394	30.58447844248951	30.387740703095517	30.361288740226335	30.428600181791115	30.33193976405197
30.435605067651736	30.624387638722002	30.560270895646067	30.33524980832462	30.59182814628974	30.38844469679057	30.362586312290475	30.431108257103197	30.333096695420974
30.436438258047822	30.627218504850703	30.561122827356535	30.335460821781503	30.592594249200623	30.388559953460884	30.362821133347094	30.431631405576436	30.33456726270867
30.436504724386367	30.62987754909353	30.561138355987197	30.335607281892948	30.59570767438325	30.389232984748546	30.363327804683745	30.433780885612645	30.33573740715305
30.43733511147063	30.632788969982364	30.56446445926336	30.33608255939431	30.595905261252522	30.39118461134209	30.364010387470927	30.437130644950013	30.33618488316957
30.43758709320472	30.63280770110356	30.564747827433024	30.336603585870936	30.600731389761684	30.393087712241407	30.365191938826136	30.437165461998333	30.340992484353166
30.4402439326815	30.633054163169216	30.56498762080568	30.339091463121	30.604249732362263	30.39554130659385	30.366070988429787	30.43899259534901	30.342617493982267
30.440780258445542	30.63462820466154	30.565104272447382	30.339893090052477	30.604536656385033	30.396532761720565	30.366467633691748	30.4391270161751	30.34447590055793
30.445028700274854	30.634865704079072	30.566496243598642	30.340091596286964	30.605363858099963	30.398133977481013	30.36682862493139	30.440303729681197	30.34502497675892
30.44507756410755	30.635301050013638	30.5692974587547	30.340569795541608	30.608007978743036	30.400995828128956	30.367143188427043	30.440778953164827	30.346662682120606
30.44514594941805	30.635988558618656	30.57045717689238	30.34066426265949	30.61270772992904	30.403060219715236	30.36854677967664	30.441506332528785	30.347094479398393
30.447388008541424	30.636564557708773	30.57429346467761	30.343820199919897	30.612816043185564	30.40314788118579	30.369859262766763	30.441545686656685	30.351602438775927
30.4476280235359	30.63717952955492	30.577471617538507	30.34388017047771	30.613193432666783	30.403439348717008	30.373356425749535	30.441838530463563	30.353686159999974
30.44792642794794	30.638539745916074	30.578603582404305	30.344664251554494	30.61351645699308	30.403533530236313	30.37363578044744	30.441851958723383	30.35474286630432
30.448250237158476	30.63860791184498	30.578614354224015	30.344672631915046	30.613918708855973	30.40391704942572	30.377428738848604	30.443263734292792	30.356139565807695
30.448733741711386	30.640509334560832	30.582280551812584	30.345475686449277	30.61670354084397	30.404645479101685	30.377445915984637	30.445489117943705	30.356463273307728
30.44880196447704	30.641668811793213	30.5859943641292	30.345836975365902	30.61682326174031	30.404804949259624	30.379617370795582	30.446358886446117	30.358245712752968
30.448808911707474	30.644879336920596	30.590571828347947	30.347231310271418	30.616873475905265	30.40482837571233	30.380727345658848	30.447192914569598	30.358470355275596
30.449779940608515	30.645699668505305	30.593889339090065	30.34808251038216	30.61752716417869	30.405835975606212	30.38087441338719	30.447665502129116	30.358586045167012
30.449791156354987	30.64883165109468	30.593966535799844	30.34835781057201	30.62045143187424	30.406626231192558	30.383983390062745	30.448175930081796	30.358829113968817
30.452329983333282	30.650114489624503	30.59576496573296	30.34935871645389	30.62266634063207	30.406725460954068	30.384741506845177	30.448703239659	30.359759051163486
30.45460775522937	30.651617845098354	30.596098861723522	30.34963768076077	30.624466357117154	30.40755478483319	30.38527980936327	30.45019705349765	30.360000269014172
30.455157309122427	30.652013241325406	30.597309668637568	30.35036324978008	30.62521044622185	30.40830925150962	30.38576403721592	30.4503799378802	30.360366930268448
30.457367218435444	30.6531265726008	30.59824582398914	30.35244878508872	30.62874050968818	30.408842239753326	30.385867664012334	30.451064241147698	30.361775348744047
30.457811860069434	30.653472083560775	30.600756293792212	30.352748647982985	30.62905928046863	30.409028311353453	30.38641311062644	30.452292912671396	30.363166234076488
30.45977245153648	30.65388431027433	30.60413178115646	30.352804739229185	30.629483764021735	30.409912910049268	30.387097953670764	30.45240945700376	30.363414757632043
30.461254990749786	30.654443703185642	30.605059255705143	30.354597420319873	30.629698045797085	30.410196918065076	30.387140591644247	30.455336021341488	30.363505592736136
30.461319591334906	30.655232148208697	30.60633279908478	30.35530683374265	30.63024533535778	30.410354075296127	30.387750950209973	30.45542613128417	30.364688916875046
30.465080584394133	30.660409732974966	30.606942925482528	30.356525560703712	30.631261857140707	30.411306942798067	30.388272498111142	30.457855832387985	30.366980777103358
30.46612195078334	30.663704048336335	30.60695141483196	30.356726940932937	30.63154956493265	30.412321963526413	30.388309543571907	30.458633175539234	30.368447120981134
30.466180997005097	30.666205223453474	30.6081669990794	30.35755040648255	30.634823377930765	30.413104619505088	30.38871848415397	30.462200295663987	30.369369631688997
30.466513809187163	30.66835343141207	30.608995714716976	30.35765446274126	30.635016354732407	30.413128273043267	30.38910412268972	30.46341776680027	30.369576708026845
30.469861319359403	30.669941345563934	30.614223620623914	30.358428200182544	30.636699784314594	30.4135506713042	30.3907937189621	30.463680518604278	30.37017968861668
30.471915042814118	30.67027621165618	30.616009915564973	30.359768049797974	30.638913771368763	30.41470617494828	30.39130980574278	30.46399437078663	30.371361509265043
30.473275988004733	30.67178800926199	30.616184292862613	30.360150053584228	30.640505589464034	30.415664506107536	30.394213518919653	30.46405424179735	30.373220097665875
30.47328940962958	30.673046826904717	30.616290712707144	30.36040711466427	30.64139716961722	30.415793547253173	30.394774569246813	30.466572338133496	30.373978207855668
30.480333817641295	30.673709576399723	30.617743490498356	30.360937265750493	30.644928518211053	30.418462614558198	30.395404438634863	30.47382290647536	30.375379903667334
30.48144024974452	30.673794307746213	30.62111971699992	30.361354195811597	30.64558429132026	30.42007820066085	30.39561980204633	30.475213708079302	30.376616717375175
30.482068748986837	30.673931133814797	30.624129148964872	30.36162673015479	30.649116218497372	30.42083520387139	30.39606237143556	30.476229643193534	30.377423216652463
30.48435933312095	30.674152983556308	30.62785290027383	30.361846903962665	30.649593782285017	30.42145588486816	30.396286295682856	30.476239847378526	30.37769587123184
30.484658778613554	30.675497480206282	30.62805715659373	30.364087454819742	30.652237767338246	30.4216738602848	30.39978144956855	30.476622530117098	30.37969741728505
30.486153978367227	30.675849678948826	30.62836282585579	30.36431299284005	30.65278531557754	30.423109890935763	30.400314919173915	30.477171669574677	30.380119423470596
30.48681156989781	30.678752700822393	30.630008628245648	30.36461258950722	30.654909856812726	30.42379728952102	30.401555358814893	30.478601634683137	30.381863266048267
30.487183922464343	30.6807134849657	30.631186180255895	30.365003567266488	30.655070918547263	30.425073686962943	30.402019150793937	30.47881074406895	30.38299800063444
30.488216041153876	30.68109488040349	30.632100570084503	30.365497912883267	30.655838995348716	30.425938005726195	30.403701224482298	30.47881391982434	30.38307463768536
30.488797286646506	30.682497892572933	30.633716135551442	30.36567289111072	30.662635387172664	30.426744650301593	30.40373154202976	30.480158009329635	30.38459616742178
30.489558259436695	30.687482897831543	30.636985557737905	30.366083123670528	30.663937576272126	30.42741384421459	30.403857665085695	30.480428365594197	30.384669308174516
30.49278875479213	30.688011271786955	30.64016356803026	30.366845562175655	30.664077531896417	30.42859560225616	30.404237947626086	30.480720913088582	30.384755603054035
30.49359636428537	30.690666023590662	30.641061486810123	30.368951309468777	30.664799328213995	30.429354810758497	30.404485269896945	30.484277229840163	30.38507674857322
30.4951617355587	30.69132530102112	30.64305480874035	30.37008743147002	30.66485200846838	30.430138430906286	30.40673835091708	30.484939102877426	30.385930251500643
30.49631244297556	30.691766153940307	30.643134878031645	30.37168054774308	30.66559129283578	30.43061727017173	30.407008402719327	30.485715612447656	30.386245275415735
30.498092031012224	30.692030440087485	30.64436645445283	30.372207796787396	30.665818714364512	30.430784268481617	30.407747871602478	30.48775097889806	30.388425642816216
30.498803272197293	30.692530482506747	30.644847956917335	30.37232938964832	30.666104195659866	30.432364259408004	30.407970762055264	30.488319252997037	30.38880647654149
30.500925645636837	30.694683214177587	30.647485120115213	30.374425669347104	30.666240748990155	30.432996601305895	30.40968391677433	30.488602444369164	30.38911569564979
30.506346587843122	30.69594715107196	30.64927541867419	30.37473667761283	30.672268692890608	30.43365973078623	30.410783877353854	30.489112119484663	30.39048935885816
30.5066348863147	30.696530973797366	30.650855062849054	30.375630688622103	30.674491748672118	30.43387603346341	30.410916096263858	30.489212941102583	30.39076778530206
30.50855218099734	30.69661113489907	30.65145624376984	30.375945189638056	30.675103519348923	30.434117819621267	30.41134794099361	30.4895676267104	30.391220427329372
30.508700751605176	30.698000914496117	30.651574145421904	30.378970750377224	30.677964079255155	30.4341664129413	30.411979809305016	30.489583220975828	30.39128092786426
30.510266507929337	30.69887550262014	30.653346635054785	30.37953838560008	30.678305603283828	30.43425488318409	30.412493240717886	30.490994350550057	30.394247150898494
30.512375022569763	30.699156007583447	30.654925341843796	30.379729110827455	30.680716382772847	30.43670592515068	30.415197630127498	30.493294033738024	30.396281337003792
30.51289545505378	30.699331770611224	30.66026772773711	30.380588254820438	30.680849056310812	30.4375710874572	30.41716840467192	30.49612873769629	30.396674132312153
30.513079838574324	30.699865290267333	30.660304586938036	30.382412864532697	30.686308482610546	30.43787725192946	30.420677462163468	30.49836428013788	30.39744942306553
30.51359277387752	30.70089809138805	30.66068127522503	30.382828851016686	30.687839403400496	30.43825095127935	30.420902498280917	30.498752228919585	30.398037900026793
30.513937305581614	30.703823775933813	30.661546185456558	30.383982181765145	30.690018357057657	30.43867466533892	30.420902954001562	30.49880023684544	30.398502011950413
30.518934029992202	30.704453877592456	30.662270860253017	30.384038584644863	30.690927507048357	30.439451841703164	30.423013248499082	30.49901525573675	30.39976448936449
30.521006052828437	30.705774120748025	30.66473077035959	30.385113860638185	30.69158790600681	30.443265460990663	30.423914847791643	30.502125439921386	30.40043625505602
30.52133360177249	30.70627213254042	30.665084047757702	30.385610762147802	30.6917374274159	30.44362800359357	30.424351698840912	30.502506372567126	30.40092050650568
30.5220322609063	30.707763349001635	30.665254178926638	30.386750179135767	30.69227768575515	30.444310672251227	30.42548960641913	30.50274774066631	30.401591154108022
30.522866279545838	30.708285260379032	30.665594857955615	30.387566660235525	30.69417359966994	30.44591604710257	30.426948374098718	30.503672751522664	30.40165287979694
30.524747796581902	30.708754853751778	30.666305148551768	30.387800083540736	30.69715693150409	30.447394192914437	30.426959774086487	30.504196505297134	30.40315916499894
30.525493866157756	30.709063214054197	30.66658146187286	30.38960177083112	30.698242477204115	30.44938399023898	30.427834633603	30.504226315560526	30.403743643116286
30.527905811808225	30.71303715687639	30.66676696233548	30.391441958523604	30.699311176344935	30.449520127949043	30.4286544870479	30.504388812268097	30.40588004552308
30.52952294360141	30.715571068658754	30.668239163831302	30.392110278913393	30.700427032315197	30.450165024125095	30.42895053796555	30.5069347904617	30.406100827756905
30.530010662490607	30.71688445431685	30.669136516098245	30.39218029356733	30.70110015314596	30.450256008183867	30.429093610866577	30.5083122358591	30.408239457055274
30.53213015166013	30.717928732381452	30.670791328068148	30.394420091870618	30.701658995744488	30.451745781888196	30.430065768021336	30.508694738430524	30.40906317324628
30.533180364280526	30.718093011647873	30.676124552771544	30.39447961987802	30.704092837052773	30.45282473453524	30.43045913856395	30.51069798500845	30.409450365623353
30.534763813564375	30.71876983881416	30.68033875731426	30.395609235387262	30.7058148020066	30.453227735606777	30.43056264844571	30.510984034967244	30.40953577116132
30.535115686684538	30.720030094178384	30.680410711450847	30.40004028192223	30.709736685471132	30.453506274172845	30.432173124821798	30.512360002027712	30.411396216252985
30.53567194033845	30.720880745549707	30.681024536266236	30.40009644608309	30.710265885717703	30.453769011162912	30.43231478851768	30.513320279739204	30.41236906294879
30.536430365159294	30.722194896715525	30.68157301927542	30.40103363190005	30.714750066302475	30.455894221932027	30.434478559291264	30.515281872951327	30.413138501568728
30.541654362113423	30.723016078217093	30.68414850291902	30.40572767768887	30.715482783139137	30.456299433258437	30.43452739212735	30.515712036268997	30.414412521114123
30.543359077851793	30.72332903993702	30.684273159136996	30.405757104282795	30.71690517310311	30.46014731489982	30.43484990836789	30.516314769050553	30.414944879467793
30.543820950916064	30.723469109966455	30.68475736705378	30.40578205922973	30.717595113487565	30.46031780566219	30.43642937062069	30.51664764857107	30.416105121822696
30.547586883697317	30.72706632331535	30.684890956633488	30.40624289288803	30.72040661473614	30.460760060559032	30.440282860341174	30.519656656235682	30.417097056304804
30.548913948626595	30.728402833666614	30.68581501370634	30.407154324302937	30.72094559439098	30.460942323457928	30.44080227961333	30.519749192069835	30.41720837415143
30.551919671859405	30.729495225533917	30.687154715161512	30.40801464874664	30.72141693585695	30.461111889404876	30.44138418582144	30.521467579632443	30.419486569961492
30.552133667456367	30.73144774113187	30.688102038239577	30.40807486146718	30.723516496648614	30.46444367635044	30.441558744418558	30.52166448892371	30.419764256182134
30.552438769110253	30.734406712876794	30.68865313245918	30.408236291009793	30.7263799807053	30.464863401588623	30.44183526817907	30.522130846123808	30.420809653726618
30.553914580116842	30.734601366730615	30.689747000978496	30.408239509569142	30.72688426320379	30.465696580935205	30.442890543374403	30.5231429519448	30.42135382439192
30.553996211069865	30.738324388678787	30.690080086571466	30.408861625585903	30.727319054869437	30.46675242542266	30.44294621703675	30.52381082992114	30.422239872587006
30.554019939710095	30.742272276097125	30.69156655351987	30.40930471074614	30.730016043689822	30.468522630489367	30.444559370161727	30.524096627891794	30.42238248143872
30.554222467399363	30.7455694658502	30.691775149553823	30.41018638217837	30.730559954690133	30.468559569661657	30.448306170159523	30.526013918437556	30.42270844137957
30.554497544868156	30.74566908032756	30.694362584900453	30.410540144770202	30.731240911837876	30.46904162831238	30.44836891468234	30.52870026698245	30.424299295633965
30.55466211895469	30.746722490961627	30.69473587440481	30.41065181670783	30.733915266384273	30.46964258034381	30.44883777187822	30.528832608901336	30.426210509872366
30.555338046617383	30.748241779324267	30.69600170845408	30.411068545063017	30.734685522331723	30.469929013391194	30.449101392889496	30.529272105608484	30.4294194704453
30.55789019718948	30.748420848342015	30.696169926286828	30.411743977113822	30.73533135457911	30.471695046321862	30.45105500233107	30.529992612508476	30.43123373229732
30.56038303826666	30.74916786238019	30.696381376050347	30.41208006401463	30.736119771948374	30.471845155520484	30.45108132908254	30.53007072048044	30.432383988594438
30.565042445903536	30.750186426677967	30.696762347308834	30.412330566984757	30.73622444317636	30.472059063343078	30.451523545487984	30.53097357689817	30.43264643554137
30.56549466587205	30.75093061131698	30.697940827832273	30.41256536678854	30.73800038817412	30.472507986970957	30.45264631253827	30.531153759705262	30.433412513840903
30.56622946860238	30.7515848744234	30.69904140515265	30.41365080502475	30.740819677755063	30.47296834437376	30.453013782896097	30.53142451649657	30.434587696703904
30.566697193624066	30.75322587521082	30.700594534724125	30.413841907785432	30.742904707658724	30.47328604315634	30.453430579465014	30.53263575519582	30.43482693145063
30.566775145127995	30.753309955560052	30.700884117605593	30.41465225129315	30.744893842380755	30.473700959714776	30.45405019477296	30.534114214082603	30.43505269296249
30.567797734696967	30.7537421250952	30.703095950528464	30.415163656172297	30.747490487269346	30.476729059741245	30.454895075597413	30.535318153423642	30.435805249967853
30.568366199664304	30.754189212875733	30.704720677640143	30.417100218696106	30.747618829266262	30.476830790066153	30.457273010479774	30.537062468283402	30.436251367506618
30.568664491762142	30.75510179301506	30.70917890791033	30.41791898541384	30.747810764576418	30.47708306799945	30.457529830815492	30.53778430490977	30.436536846292068
30.569544282336093	30.755106244618045	30.710274333559507	30.41851347301327	30.749327547433026	30.478522857430598	30.457754155456538	30.537919884886907	30.437764885223974
30.572173220284824	30.756075464343844	30.711423201689254	30.418910259498418	30.750039217353276	30.4785576396308	30.45789521165746	30.539592692302968	30.438570484619717
30.57221536848584	30.75707780486953	30.713065160677846	30.419167702833686	30.75531393991935	30.479003857759857	30.458581960363766	30.54004061892653	30.441214863204202
30.57237776394072	30.75753445635167	30.715590432286785	30.420300551717062	30.756162918540895	30.47925185160585	30.458612255800034	30.540158389973953	30.442815767742946
30.572422845971982	30.758215362899527	30.71888266417969	30.420857394667387	30.756390192921696	30.479368158412736	30.4615277638838	30.540495983132892	30.44424645365554
